LOG_DATE,INQ_CNT,LOG_CITY_NM,LOG_AREA_NM,PLC_ID,PLC_NM,ADDR,SKSN_CGR_LCLS_NM,SKSN_CGR_LCLS_CD,SKSN_CGR_SCLS_NM,SKSN_CGR_SCLS_CD
20210103,2,Gunsan-si,Jeollabuk-do,1156462,대박분식,전라북도 군산시 요죽3길 33,한국음식,1,떡볶이/순대/튀김/만두,132
20210123,2,Gunsan-si,Jeollabuk-do,459374,두끼떡볶이 군산나운점,전라북도 군산시 수송로 86,한국음식,1,떡볶이/순대/튀김/만두,132
20210127,2,Gunsan-si,Jeollabuk-do,1064831,돌돌이꼬마김밥 군산점,전라북도 군산시 미장안길 54,한국음식,1,떡볶이/순대/튀김/만두,132
20210101,4,Gunsan-si,Jeollabuk-do,709713,김밥천국,전라북도 군산시 소룡동 1513-19,한국음식,1,떡볶이/순대/튀김/만두,132
20210116,2,Gunsan-si,Jeollabuk-do,735217,봉구스밥버거 군산중앙점,전라북도 군산시 중앙로 107-2,한국음식,1,떡볶이/순대/튀김/만두,132
20210131,2,Gunsan-si,Jeollabuk-do,1215882,반장즉석떡볶이 군산점,전라북도 군산시 구영6길 10-1,한국음식,1,떡볶이/순대/튀김/만두,132
20210119,2,Gunsan-si,Jeollabuk-do,841924,달래김밥&라면분식,전라북도 군산시 하나운로 18,한국음식,1,떡볶이/순대/튀김/만두,132
20210103,4,Gunsan-si,Jeollabuk-do,890233,김밥생각소룡점,전라북도 군산시 동아로 163,한국음식,1,떡볶이/순대/튀김/만두,132
20210124,2,Gunsan-si,Jeollabuk-do,964997,동대문엽기떡볶이 군산대점,전라북도 군산시 황룡안길 50,한국음식,1,떡볶이/순대/튀김/만두,132
20210101,2,Gunsan-si,Jeollabuk-do,1256661,응급실국물떡볶이 미장수송점,전라북도 군산시 수송안9길 23,한국음식,1,떡볶이/순대/튀김/만두,132
20210112,2,Gunsan-si,Jeollabuk-do,1267057,하루김밥,전라북도 군산시 계산로 89,한국음식,1,떡볶이/순대/튀김/만두,132
20210121,4,Gunsan-si,Jeollabuk-do,731351,시골손두부,전라북도 군산시 하나운3길 12,한국음식,1,떡볶이/순대/튀김/만두,132
20210107,2,Gunsan-si,Jeollabuk-do,1211040,동양스낵 롯데몰군산점,전라북도 군산시 조촌로 130,한국음식,1,떡볶이/순대/튀김/만두,132
20210118,2,Gunsan-si,Jeollabuk-do,384445,신포우리만두 군산미룡점,전라북도 군산시 미제1길 12,한국음식,1,떡볶이/순대/튀김/만두,132
20210117,2,Gunsan-si,Jeollabuk-do,912974,토속왕순대,전라북도 군산시 소룡길 69,한국음식,1,떡볶이/순대/튀김/만두,132
20210105,2,Gunsan-si,Jeollabuk-do,1221939,주소,전라북도 군산시 구영6길 133-3,나이트라이프,4,소주,401
20210124,2,Gunsan-si,Jeollabuk-do,1221939,주소,전라북도 군산시 구영6길 133-3,나이트라이프,4,소주,401
20210103,2,Gunsan-si,Jeollabuk-do,985695,단골술집,전라북도 군산시 동수송6길 10,나이트라이프,4,소주,401
20210116,2,Gunsan-si,Jeollabuk-do,1255507,아리울페이지원,전라북도 군산시 은파순환길 174,나이트라이프,4,소주,401
20210110,2,Gunsan-si,Jeollabuk-do,806673,맛나슈퍼 전북군산점,전라북도 군산시 동수송안길 12-5,나이트라이프,4,포장마차,403
20210125,2,Gunsan-si,Jeollabuk-do,1066005,째보식당,전라북도 군산시 구영3길 47,나이트라이프,4,실내포장마차,404
20210102,2,Gunsan-si,Jeollabuk-do,867836,생맥주바,전라북도 군산시 월명로 483,나이트라이프,4,맥주/호프,407
20210120,2,Gunsan-si,Jeollabuk-do,939286,어울림호프(지곡동),전라북도 군산시 옥산면 계산로 97,나이트라이프,4,맥주/호프,407
20210114,2,Gunsan-si,Jeollabuk-do,1033767,역전할머니맥주 군산미장2호점,전라북도 군산시 미장9길 1,나이트라이프,4,맥주/호프,407
20210105,2,Gunsan-si,Jeollabuk-do,800870,카스톡스,전라북도 군산시 나운로 67,나이트라이프,4,맥주/호프,407
20210116,2,Gunsan-si,Jeollabuk-do,1019175,까투리수송대박점,전라북도 군산시 남수송3길 36,나이트라이프,4,맥주/호프,407
20210106,2,Gunsan-si,Jeollabuk-do,1033767,역전할머니맥주 군산미장2호점,전라북도 군산시 미장9길 1,나이트라이프,4,맥주/호프,407
20210113,4,Gunsan-si,Jeollabuk-do,1033767,역전할머니맥주 군산미장2호점,전라북도 군산시 미장9길 1,나이트라이프,4,맥주/호프,407
20210126,2,Gunsan-si,Jeollabuk-do,827235,역전할머니맥주 수송점,전라북도 군산시 동수송6길 15,나이트라이프,4,맥주/호프,407
20210127,2,Gunsan-si,Jeollabuk-do,945605,변사또,전라북도 군산시 축동안길 37,나이트라이프,4,맥주/호프,407
20210107,2,Gunsan-si,Jeollabuk-do,1099403,역전엘베강,전라북도 군산시 동수송9길 16,나이트라이프,4,맥주/호프,407
20210106,2,Gunsan-si,Jeollabuk-do,1110178,리얼펍 나운점,전라북도 군산시 수송로 31,나이트라이프,4,맥주/호프,407
20210117,2,Gunsan-si,Jeollabuk-do,953899,역전할머니맥주 지곡점,전라북도 군산시 상지곡3길 52,나이트라이프,4,맥주/호프,407
20210130,2,Gunsan-si,Jeollabuk-do,420789,술독 군산점,전라북도 군산시 동수송8길 24,나이트라이프,4,맥주/호프,407
20210126,2,Gunsan-si,Jeollabuk-do,708056,아우라,전라북도 군산시 동수송5길 4,나이트라이프,4,맥주/호프,407
20210114,4,Gunsan-si,Jeollabuk-do,1252242,로얄자카르타 군산비발디점,전라북도 군산시 수송7길 28,나이트라이프,4,맥주/호프,407
20210101,2,Gunsan-si,Jeollabuk-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210104,2,Gunsan-si,Jeollabuk-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210106,2,Gunsan-si,Jeollabuk-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210110,6,Gunsan-si,Jeollabuk-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210112,2,Gunsan-si,Jeollabuk-do,732823,광달이,전라북도 군산시 미원로 70-1,한국음식,1,그밖에또다른것,199
20210125,4,Gunsan-si,Jeollabuk-do,154848,중동호떡,전라북도 군산시 서래로 52,한국음식,1,그밖에또다른것,199
20210125,2,Gunsan-si,Jeollabuk-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210127,2,Gunsan-si,Jeollabuk-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210108,2,Gunsan-si,Jeollabuk-do,427847,청담씨푸드포차,전라북도 군산시 수송안7길 37,세계음식,2,일본음식/초밥,201
20210116,2,Gunsan-si,Jeollabuk-do,1079940,네모선장,전라북도 군산시 해망로 342,세계음식,2,일본음식/초밥,201
20210123,2,Gunsan-si,Jeollabuk-do,1166691,월명일식,전라북도 군산시 해망로 10,세계음식,2,일본음식/초밥,201
20210115,2,Gunsan-si,Jeollabuk-do,390445,일송 일식,전라북도 군산시 현충로 93-3,세계음식,2,일본음식/초밥,201
20210102,2,Gunsan-si,Jeollabuk-do,1166691,월명일식,전라북도 군산시 해망로 10,세계음식,2,일본음식/초밥,201
20210113,2,Gunsan-si,Jeollabuk-do,1239681,홍대초밥,전라북도 군산시 부곡1길 20,세계음식,2,일본음식/초밥,201
20210126,2,Gunsan-si,Jeollabuk-do,398845,유정초밥,전라북도 군산시 대학로 6-4,세계음식,2,일본음식/초밥,201
20210124,2,Gunsan-si,Jeollabuk-do,890139,배터지는생돈까스 나운점,전라북도 군산시 신평안길 64,세계음식,2,일본음식/초밥,201
20210116,2,Gunsan-si,Jeollabuk-do,1166691,월명일식,전라북도 군산시 해망로 10,세계음식,2,일본음식/초밥,201
20210105,4,Gunsan-si,Jeollabuk-do,432509,준스시,전라북도 군산시 수송안4길 6,세계음식,2,일본음식/초밥,201
20210130,2,Gunsan-si,Jeollabuk-do,983858,돔베초밥,전라북도 군산시 수송남로 2,세계음식,2,일본음식/초밥,201
20210122,2,Gunsan-si,Jeollabuk-do,718047,다이도,전라북도 군산시 번영로 121,세계음식,2,일본음식/초밥,201
20210108,2,Gunsan-si,Jeollabuk-do,390445,일송 일식,전라북도 군산시 현충로 93-3,세계음식,2,일본음식/초밥,201
20210110,2,Gunsan-si,Jeollabuk-do,1196327,웰돈 군산점,전라북도 군산시 남수송4길 4,세계음식,2,일본음식/초밥,201
20210116,2,Gunsan-si,Jeollabuk-do,436167,쿠우쿠우군산점,전라북도 군산시 월명로 201,세계음식,2,일본음식/초밥,201
20210101,2,Gunsan-si,Jeollabuk-do,1181806,황금수산포차,전라북도 군산시 동아로 144,세계음식,2,일본음식/초밥,201
20210122,2,Gunsan-si,Jeollabuk-do,1201211,효니왕타코,전라북도 군산시 지곡동 417-1,세계음식,2,일본음식/초밥,201
20210125,2,Gunsan-si,Jeollabuk-do,846492,하꼬스시,전라북도 군산시 중앙로 197-1,세계음식,2,일본음식/초밥,201
20210107,2,Gunsan-si,Jeollabuk-do,1166691,월명일식,전라북도 군산시 해망로 10,세계음식,2,일본음식/초밥,201
20210112,2,Gunsan-si,Jeollabuk-do,872067,다원각,전라북도 군산시 대학로 51-3,세계음식,2,중국음식,202
20210128,2,Gunsan-si,Jeollabuk-do,398842,국제반점,전라북도 군산시 구영6길 100,세계음식,2,중국음식,202
20210124,2,Gunsan-si,Jeollabuk-do,260036,서원반점,전라북도 군산시 구시장로 63,세계음식,2,중국음식,202
20210104,2,Gunsan-si,Jeollabuk-do,890318,현대반점,전라북도 군산시 산단남북로 224,세계음식,2,중국음식,202
20210131,2,Gunsan-si,Jeollabuk-do,259708,지린성,전라북도 군산시 미원로 87,세계음식,2,중국음식,202
20210104,6,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210115,2,Gunsan-si,Jeollabuk-do,433399,취향각,전라북도 군산시 미룡로 15,세계음식,2,중국음식,202
20210130,2,Gunsan-si,Jeollabuk-do,946223,서수반점,전라북도 군산시 서수면 항쟁로 210,세계음식,2,중국음식,202
20210108,2,Gunsan-si,Jeollabuk-do,399021,홍원반점,전라북도 군산시 요죽안2길 45,세계음식,2,중국음식,202
20210111,2,Gunsan-si,Jeollabuk-do,796545,차이나해물짬뽕,전라북도 군산시 구영6길 65-3,세계음식,2,중국음식,202
20210116,4,Gunsan-si,Jeollabuk-do,772414,차이문중화요리,전라북도 군산시 문화로 191,세계음식,2,중국음식,202
20210111,2,Gunsan-si,Jeollabuk-do,260036,서원반점,전라북도 군산시 구시장로 63,세계음식,2,중국음식,202
20210110,2,Gunsan-si,Jeollabuk-do,1242806,가향,전라북도 군산시 풍전4길 11,세계음식,2,중국음식,202
20210122,2,Gunsan-si,Jeollabuk-do,1012320,다다원,전라북도 군산시 구영5길 21-3,세계음식,2,중국음식,202
20210131,2,Gunsan-si,Jeollabuk-do,1140481,착한중국집 자미원,전라북도 군산시 상지곡안2길 17-3,세계음식,2,중국음식,202
20210125,2,Gunsan-si,Jeollabuk-do,259700,복성루,전라북도 군산시 월명로 382,세계음식,2,중국음식,202
20210105,2,Gunsan-si,Jeollabuk-do,259708,지린성,전라북도 군산시 미원로 87,세계음식,2,중국음식,202
20210115,2,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210121,4,Gunsan-si,Jeollabuk-do,1190583,무연마라탕,전라북도 군산시 수송로 336,세계음식,2,중국음식,202
20210124,2,Gunsan-si,Jeollabuk-do,789915,별난짜장,전라북도 군산시 나운4길 7-3,세계음식,2,중국음식,202
20210129,2,Gunsan-si,Jeollabuk-do,873355,만다린,전라북도 군산시 공단대로 449,세계음식,2,중국음식,202
20210108,2,Gunsan-si,Jeollabuk-do,941768,장강 군산점,전라북도 군산시 법원로 89,세계음식,2,중국음식,202
20210128,2,Gunsan-si,Jeollabuk-do,259730,용해장 ,전라북도 군산시 지곡동 499-11,세계음식,2,중국음식,202
20210116,2,Gunsan-si,Jeollabuk-do,1082110,허선생짬뽕,전라북도 군산시 조촌5길 69,세계음식,2,중국음식,202
20210103,2,Gunsan-si,Jeollabuk-do,398849,영동반점,전라북도 군산시 중정길 51,세계음식,2,중국음식,202
20210101,2,Gunsan-si,Jeollabuk-do,1043979,짬짜왕,전라북도 군산시 진포로 211,세계음식,2,중국음식,202
20210110,2,Gunsan-si,Jeollabuk-do,215766,쌍용반점,전라북도 군산시 내항2길 121,세계음식,2,중국음식,202
20210124,4,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210108,4,Gunsan-si,Jeollabuk-do,426033,청풍,전라북도 군산시 축동안길 59-1,세계음식,2,중국음식,202
20210109,2,Gunsan-si,Jeollabuk-do,215766,쌍용반점,전라북도 군산시 내항2길 121,세계음식,2,중국음식,202
20210111,2,Gunsan-si,Jeollabuk-do,702874,흑룡각,전라북도 군산시 아리랑로 20,세계음식,2,중국음식,202
20210113,2,Gunsan-si,Jeollabuk-do,398852,중국관,전라북도 군산시 구암3.1로 6-1,세계음식,2,중국음식,202
20210107,2,Gunsan-si,Jeollabuk-do,1236769,사해방,전라북도 군산시 미원로 50-1,세계음식,2,중국음식,202
20210110,2,Gunsan-si,Jeollabuk-do,1090654,해동반점 본점,전라북도 군산시 하신2길 29-4,세계음식,2,중국음식,202
20210105,4,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210107,2,Gunsan-si,Jeollabuk-do,772414,차이문중화요리,전라북도 군산시 문화로 191,세계음식,2,중국음식,202
20210125,2,Gunsan-si,Jeollabuk-do,259726,빈해원,전라북도 군산시 동령길 57,세계음식,2,중국음식,202
20210109,2,Gunsan-si,Jeollabuk-do,461410,중화성,전라북도 군산시 조촌3길 12,세계음식,2,중국음식,202
20210117,2,Gunsan-si,Jeollabuk-do,969829,만나짬뽕,전라북도 군산시 임피면 호원대3길 51,세계음식,2,중국음식,202
20210115,2,Gunsan-si,Jeollabuk-do,1122785,군산동해반점,전라북도 군산시 공항로 69,세계음식,2,중국음식,202
20210110,2,Gunsan-si,Jeollabuk-do,928287,백년짬뽕,전라북도 군산시 요죽안2길 13,세계음식,2,중국음식,202
20210111,2,Gunsan-si,Jeollabuk-do,1242806,가향,전라북도 군산시 풍전4길 11,세계음식,2,중국음식,202
20210122,2,Gunsan-si,Jeollabuk-do,687095,은아반점,전라북도 군산시 백릉로 102,세계음식,2,중국음식,202
20210106,2,Gunsan-si,Jeollabuk-do,433399,취향각,전라북도 군산시 미룡로 15,세계음식,2,중국음식,202
20210124,2,Gunsan-si,Jeollabuk-do,1141014,루키차이나,전라북도 군산시 검다메2길 18-6,세계음식,2,중국음식,202
20210103,2,Gunsan-si,Jeollabuk-do,278605,홍영장,전라북도 군산시 장미동 1-18,세계음식,2,중국음식,202
20210122,2,Gunsan-si,Jeollabuk-do,259730,용해장 ,전라북도 군산시 지곡동 499-11,세계음식,2,중국음식,202
20210121,2,Gunsan-si,Jeollabuk-do,215766,쌍용반점,전라북도 군산시 내항2길 121,세계음식,2,중국음식,202
20210122,2,Gunsan-si,Jeollabuk-do,259700,복성루,전라북도 군산시 월명로 382,세계음식,2,중국음식,202
20210101,2,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210106,2,Gunsan-si,Jeollabuk-do,890318,현대반점,전라북도 군산시 산단남북로 224,세계음식,2,중국음식,202
20210112,2,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210103,4,Gunsan-si,Jeollabuk-do,772414,차이문중화요리,전라북도 군산시 문화로 191,세계음식,2,중국음식,202
20210126,2,Gunsan-si,Jeollabuk-do,933483,자금성,전라북도 군산시 나포면 외곤1길 4,세계음식,2,중국음식,202
20210113,2,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210131,2,Gunsan-si,Jeollabuk-do,433399,취향각,전라북도 군산시 미룡로 15,세계음식,2,중국음식,202
20210121,2,Gunsan-si,Jeollabuk-do,890454,그린반점,전라북도 군산시 회현면 광지산길 3,세계음식,2,중국음식,202
20210129,2,Gunsan-si,Jeollabuk-do,980677,만리향,전라북도 군산시 칠성5길 161,세계음식,2,중국음식,202
20210120,2,Gunsan-si,Jeollabuk-do,996049,칭타오 군산대점,전라북도 군산시 미제길 41,세계음식,2,중국음식,202
20210117,2,Gunsan-si,Jeollabuk-do,933483,자금성,전라북도 군산시 나포면 외곤1길 4,세계음식,2,중국음식,202
20210108,10,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210111,6,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210121,2,Gunsan-si,Jeollabuk-do,890456,그린반점,전라북도 군산시 임피면 동군산로 718,세계음식,2,중국음식,202
20210127,2,Gunsan-si,Jeollabuk-do,398843,영화원,전라북도 군산시 구영5길 112 영화원,세계음식,2,중국음식,202
20210128,2,Gunsan-si,Jeollabuk-do,454291,청해루,전라북도 군산시 하신재길 8,세계음식,2,중국음식,202
20210109,2,Gunsan-si,Jeollabuk-do,772414,차이문중화요리,전라북도 군산시 문화로 191,세계음식,2,중국음식,202
20210117,4,Gunsan-si,Jeollabuk-do,259708,지린성,전라북도 군산시 미원로 87,세계음식,2,중국음식,202
20210104,2,Gunsan-si,Jeollabuk-do,1190583,무연마라탕,전라북도 군산시 수송로 336,세계음식,2,중국음식,202
20210103,4,Gunsan-si,Jeollabuk-do,1233769,메이란,전라북도 군산시 조촌3길 19,세계음식,2,중국음식,202
20210128,2,Gunsan-si,Jeollabuk-do,1033577,동일식당,전라북도 군산시 수송안11길 28,세계음식,2,카레,203
20210124,2,Gunsan-si,Jeollabuk-do,1233996,소담촌 군산시청점,전라북도 군산시 조촌4길 3,세계음식,2,샤브샤브,204
20210116,2,Gunsan-si,Jeollabuk-do,1233996,소담촌 군산시청점,전라북도 군산시 조촌4길 3,세계음식,2,샤브샤브,204
20210106,2,Gunsan-si,Jeollabuk-do,1266161,감동샤브,전라북도 군산시 구영7길 64,세계음식,2,샤브샤브,204
20210110,2,Gunsan-si,Jeollabuk-do,1233996,소담촌 군산시청점,전라북도 군산시 조촌4길 3,세계음식,2,샤브샤브,204
20210129,2,Gunsan-si,Jeollabuk-do,1233996,소담촌 군산시청점,전라북도 군산시 조촌4길 3,세계음식,2,샤브샤브,204
20210112,2,Gunsan-si,Jeollabuk-do,1233996,소담촌 군산시청점,전라북도 군산시 조촌4길 3,세계음식,2,샤브샤브,204
20210125,2,Gunsan-si,Jeollabuk-do,418384,채선당 군산나운점,전라북도 군산시 나운로 93,세계음식,2,샤브샤브,204
20210125,2,Gunsan-si,Jeollabuk-do,1165746,못난이꽈배기 군산2호 조촌점,전라북도 군산시 경기장로 141,세계음식,2,베이커리/제과점,205
20210111,2,Gunsan-si,Jeollabuk-do,687342,파리바게뜨 군산리첼점,전라북도 군산시 수송동로 100,세계음식,2,베이커리/제과점,205
20210102,2,Gunsan-si,Jeollabuk-do,919042,바게뜨과자점,전라북도 군산시 백릉로 46,세계음식,2,베이커리/제과점,205
20210114,2,Gunsan-si,Jeollabuk-do,772589,이씨네호두과자,전라북도 군산시 대학로 80,세계음식,2,베이커리/제과점,205
20210110,2,Gunsan-si,Jeollabuk-do,1077614,오존,전라북도 군산시 구영7길 23,세계음식,2,베이커리/제과점,205
20210117,2,Gunsan-si,Jeollabuk-do,1135507,레인보우마카롱 군산수송점,전라북도 군산시 월명로 254,세계음식,2,베이커리/제과점,205
20210117,2,Gunsan-si,Jeollabuk-do,1077614,오존,전라북도 군산시 구영7길 23,세계음식,2,베이커리/제과점,205
20210129,2,Gunsan-si,Jeollabuk-do,415400,홍윤베이커리,전라북도 군산시 축동안길 40,세계음식,2,베이커리/제과점,205
20210103,2,Gunsan-si,Jeollabuk-do,1046608,새희연지,전라북도 군산시 서수면 황등서로 431,세계음식,2,베이커리/제과점,205
20210112,2,Gunsan-si,Jeollabuk-do,687362,파리바게뜨군산미장점,전라북도 군산시 문화로 194,세계음식,2,베이커리/제과점,205
20210125,2,Gunsan-si,Jeollabuk-do,317115,영국빵집,전라북도 군산시 대학로 144-1,세계음식,2,베이커리/제과점,205
20210119,2,Gunsan-si,Jeollabuk-do,1216519,빵바구니,전라북도 군산시 양안로 137,세계음식,2,베이커리/제과점,205
20210122,2,Gunsan-si,Jeollabuk-do,890508,코리아제과점,전라북도 군산시 대야면 대야관통로 90,세계음식,2,베이커리/제과점,205
20210110,2,Gunsan-si,Jeollabuk-do,720047,군산보리호떡,전라북도 군산시 대학로 158,세계음식,2,베이커리/제과점,205
20210121,2,Gunsan-si,Jeollabuk-do,919042,바게뜨과자점,전라북도 군산시 백릉로 46,세계음식,2,베이커리/제과점,205
20210129,2,Gunsan-si,Jeollabuk-do,1165746,못난이꽈배기 군산2호 조촌점,전라북도 군산시 경기장로 141,세계음식,2,베이커리/제과점,205
20210111,4,Gunsan-si,Jeollabuk-do,1237201,동그라미케이크,전라북도 군산시 월명로 333,세계음식,2,베이커리/제과점,205
20210125,2,Gunsan-si,Jeollabuk-do,259697,이성당,전라북도 군산시 중앙로 177,세계음식,2,베이커리/제과점,205
20210107,2,Gunsan-si,Jeollabuk-do,1077614,오존,전라북도 군산시 구영7길 23,세계음식,2,베이커리/제과점,205
20210110,2,Gunsan-si,Jeollabuk-do,731834,부미찐빵,전라북도 군산시 백토로 22-1,세계음식,2,베이커리/제과점,205
20210129,2,Gunsan-si,Jeollabuk-do,981974,커피에빠진호떡,전라북도 군산시 황룡1길 29,세계음식,2,베이커리/제과점,205
20210109,2,Gunsan-si,Jeollabuk-do,635867,뚜레쥬르 군산나운점,전라북도 군산시 수송로 48,세계음식,2,베이커리/제과점,205
20210106,2,Gunsan-si,Jeollabuk-do,1031614,못난이꽈배기 군산1호점,전라북도 군산시 문화로 37,세계음식,2,베이커리/제과점,205
20210120,2,Gunsan-si,Jeollabuk-do,1135507,레인보우마카롱 군산수송점,전라북도 군산시 월명로 254,세계음식,2,베이커리/제과점,205
20210129,2,Gunsan-si,Jeollabuk-do,259697,이성당,전라북도 군산시 중앙로 177,세계음식,2,베이커리/제과점,205
20210117,2,Gunsan-si,Jeollabuk-do,766656,파리바게뜨 군산터미널점,전라북도 군산시 해망로 19,세계음식,2,베이커리/제과점,205
20210128,2,Gunsan-si,Jeollabuk-do,876205,파리바게뜨 군산미룡점,전라북도 군산시 황룡로 10,세계음식,2,베이커리/제과점,205
20210128,2,Gunsan-si,Jeollabuk-do,706003,정다운베이커리,전라북도 군산시 대학로 220,세계음식,2,베이커리/제과점,205
20210103,2,Gunsan-si,Jeollabuk-do,259697,이성당,전라북도 군산시 중앙로 177,세계음식,2,베이커리/제과점,205
20210120,4,Gunsan-si,Jeollabuk-do,436213,버거킹군산수송점,전라북도 군산시 월명로 262,세계음식,2,햄버거,206
20210130,2,Gunsan-si,Jeollabuk-do,982877,버거킹 군산조촌DT점,전라북도 군산시 조촌4길 1,세계음식,2,햄버거,206
20210129,2,Gunsan-si,Jeollabuk-do,735846,롯데리아 군산조촌DT점,전라북도 군산시 조촌로 111,세계음식,2,햄버거,206
20210106,2,Gunsan-si,Jeollabuk-do,812195,쿠니치 군산수송점,전라북도 군산시 서수송안1길 10,세계음식,2,햄버거,206
20210130,4,Gunsan-si,Jeollabuk-do,912050,피자알볼로 군산점,전라북도 군산시 백토로 217,세계음식,2,피자,207
20210106,2,Gunsan-si,Jeollabuk-do,454719,뽕뜨락피자 조촌점,전라북도 군산시 조촌4길 34,세계음식,2,피자,207
20210116,2,Gunsan-si,Jeollabuk-do,450278,다사랑치킨피자오식도점,전라북도 군산시 요죽안2길 28,세계음식,2,피자,207
20210104,2,Gunsan-si,Jeollabuk-do,1127325,업텐브로피자 53호점,전라북도 군산시 중앙로 43,세계음식,2,피자,207
20210107,2,Gunsan-si,Jeollabuk-do,739988,59쌀피자 수송1호점,전라북도 군산시 축동로 46,세계음식,2,피자,207
20210109,4,Gunsan-si,Jeollabuk-do,919062,데니스피자,전라북도 군산시 대야면 대야관통로 74,세계음식,2,피자,207
20210104,2,Gunsan-si,Jeollabuk-do,921413,못말리는프랜즈,전라북도 군산시 임피면 호원대3길 62,세계음식,2,피자,207
20210128,4,Gunsan-si,Jeollabuk-do,450574,59쌀피자 지곡점,전라북도 군산시 계산로 78,세계음식,2,피자,207
20210110,2,Gunsan-si,Jeollabuk-do,944736,피자스쿨 군산대점,전라북도 군산시 황룡2길 8,세계음식,2,피자,207
20210112,4,Gunsan-si,Jeollabuk-do,944737,피자스쿨 군산명산사거리점,전라북도 군산시 대학로 60-1,세계음식,2,피자,207
20210130,2,Gunsan-si,Jeollabuk-do,634283,임실N치즈피자 군산나운점,전라북도 군산시 나운로 62,세계음식,2,피자,207
20210116,2,Gunsan-si,Jeollabuk-do,1031681,피자나라치킨공주군산산북점,전라북도 군산시 칠성로 111-1,세계음식,2,피자,207
20210113,2,Gunsan-si,Jeollabuk-do,919062,데니스피자,전라북도 군산시 대야면 대야관통로 74,세계음식,2,피자,207
20210115,2,Gunsan-si,Jeollabuk-do,950396,59쌀피자 군산미룡점,전라북도 군산시 황룡로 37,세계음식,2,피자,207
20210108,2,Gunsan-si,Jeollabuk-do,921902,피자마루 군산조촌점,전라북도 군산시 경기장로 149,세계음식,2,피자,207
20210101,2,Gunsan-si,Jeollabuk-do,950396,59쌀피자 군산미룡점,전라북도 군산시 황룡로 37,세계음식,2,피자,207
20210117,2,Gunsan-si,Jeollabuk-do,944737,피자스쿨 군산명산사거리점,전라북도 군산시 대학로 60-1,세계음식,2,피자,207
20210127,2,Gunsan-si,Jeollabuk-do,450278,다사랑치킨피자오식도점,전라북도 군산시 요죽안2길 28,세계음식,2,피자,207
20210101,2,Gunsan-si,Jeollabuk-do,440651,제임스시카고피자군산수송점,전라북도 군산시 동수송4길 19,세계음식,2,피자,207
20210101,2,Gunsan-si,Jeollabuk-do,1031681,피자나라치킨공주군산산북점,전라북도 군산시 칠성로 111-1,세계음식,2,피자,207
20210118,4,Gunsan-si,Jeollabuk-do,1162155,피자헛 군산수송점,전라북도 군산시 수송6길 22,세계음식,2,피자,207
20210109,2,Gunsan-si,Jeollabuk-do,450574,59쌀피자 지곡점,전라북도 군산시 계산로 78,세계음식,2,피자,207
20210105,2,Gunsan-si,Jeollabuk-do,739988,59쌀피자 수송1호점,전라북도 군산시 축동로 46,세계음식,2,피자,207
20210118,4,Gunsan-si,Jeollabuk-do,921413,못말리는프랜즈,전라북도 군산시 임피면 호원대3길 62,세계음식,2,피자,207
20210128,2,Gunsan-si,Jeollabuk-do,634283,임실N치즈피자 군산나운점,전라북도 군산시 나운로 62,세계음식,2,피자,207
20210103,2,Gunsan-si,Jeollabuk-do,1233995,피자플래넷 군산점,전라북도 군산시 서수송2길 40,세계음식,2,피자,207
20210126,2,Gunsan-si,Jeollabuk-do,634283,임실N치즈피자 군산나운점,전라북도 군산시 나운로 62,세계음식,2,피자,207
20210102,2,Gunsan-si,Jeollabuk-do,835790,피자나라치킨공주 군산나운점,전라북도 군산시 서수송1길 39,세계음식,2,피자,207
20210122,2,Gunsan-si,Jeollabuk-do,387439,지정환피자 군산점,전라북도 군산시 나운로 69,세계음식,2,피자,207
