LOG_DATE,INQ_CNT,LOG_CITY_NM,LOG_AREA_NM,PLC_ID,PLC_NM,ADDR,SKSN_CGR_LCLS_NM,SKSN_CGR_LCLS_CD,SKSN_CGR_SCLS_NM,SKSN_CGR_SCLS_CD
20210225,2,Seoul,Seoul,1163164,오산상회,전라북도 군산시 구암3.1로 71-7,세계음식,2,카페/커피숍,208
20210212,4,Seoul,Seoul,1101781,글래드밋,전라북도 군산시 구영5길 25,세계음식,2,카페/커피숍,208
20210226,4,Seoul,Seoul,1229748,손수당,전라북도 군산시 삼학1길 17,세계음식,2,카페/커피숍,208
20210227,2,Seoul,Seoul,1226167,당골 한옥카페,전라북도 군산시 성산면 오성로 134-17,세계음식,2,카페/커피숍,208
20210204,2,Seoul,Seoul,630707,요거츄,전라북도 군산시 미제2길 27 서해빌딩,세계음식,2,카페/커피숍,208
20210221,2,Seoul,Seoul,1226167,당골 한옥카페,전라북도 군산시 성산면 오성로 134-17,세계음식,2,카페/커피숍,208
20210220,2,Seoul,Seoul,757026,음악다방진향,전라북도 군산시 동령길 27,세계음식,2,카페/커피숍,208
20210214,2,Seoul,Seoul,985330,몬주익213,전라북도 군산시 은파순환길 174-1,세계음식,2,카페/커피숍,208
20210209,2,Seoul,Seoul,55155,카페산타로사,전라북도 군산시 한밭로 76-12,세계음식,2,카페/커피숍,208
20210218,2,Seoul,Seoul,686997,향다방,전라북도 군산시 미원로 95,세계음식,2,카페/커피숍,208
20210228,2,Seoul,Seoul,925026,만화카페 펀펀,전라북도 군산시 수송안길 3,세계음식,2,카페/커피숍,208
20210203,2,Seoul,Seoul,1031759,에이스다방,전라북도 군산시 소룡2길 42,세계음식,2,카페/커피숍,208
20210205,2,Seoul,Seoul,464480,스테이블,전라북도 군산시 명산길 12,세계음식,2,카페/커피숍,208
20210213,2,Seoul,Seoul,1118025,올드브릭,전라북도 군산시 해망로 235,세계음식,2,카페/커피숍,208
20210220,2,Seoul,Seoul,1266124,포겟미낫,전라북도 군산시 대학로 67-2,세계음식,2,카페/커피숍,208
20210218,2,Seoul,Seoul,863162,까페미원동,전라북도 군산시 풍문2길 5-2,세계음식,2,카페/커피숍,208
20210206,2,Seoul,Seoul,466800,카페196,전라북도 군산시 내항1길 23,세계음식,2,카페/커피숍,208
20210227,2,Seoul,Seoul,55155,카페산타로사,전라북도 군산시 한밭로 76-12,세계음식,2,카페/커피숍,208
20210207,10,Seoul,Seoul,448031,틈,전라북도 군산시 구영6길 125-1,세계음식,2,카페/커피숍,208
20210226,2,Seoul,Seoul,466800,카페196,전라북도 군산시 내항1길 23,세계음식,2,카페/커피숍,208
20210215,2,Seoul,Seoul,687032,서해다방,전라북도 군산시 해망로 146-73,세계음식,2,카페/커피숍,208
20210210,2,Seoul,Seoul,1229748,손수당,전라북도 군산시 삼학1길 17,세계음식,2,카페/커피숍,208
20210216,2,Seoul,Seoul,1232468,디저트럽,전라북도 군산시 궁포2로 25,세계음식,2,컵케익,209
20210219,2,Seoul,Seoul,1239436,빈타이 군산은파점,전라북도 군산시 한밭로 76-10,세계음식,2,컵케익,209
20210221,2,Seoul,Seoul,1239436,빈타이 군산은파점,전라북도 군산시 한밭로 76-10,세계음식,2,컵케익,209
20210215,2,Seoul,Seoul,440253,크리스피크림도넛 군산수송점,전라북도 군산시 월명로 216,세계음식,2,도넛,211
20210201,2,Seoul,Seoul,440253,크리스피크림도넛 군산수송점,전라북도 군산시 월명로 216,세계음식,2,도넛,211
20210213,2,Seoul,Seoul,1190915,이랜드이츠애슐리W군산수송점,전라북도 군산시 수송북로 4,세계음식,2,패밀리레스토랑,213
20210217,2,Seoul,Seoul,442178,청담이상 군산수송점,전라북도 군산시 동수송안길 25,세계음식,2,이자까야,215
20210220,2,Seoul,Seoul,416346,야옹,전라북도 군산시 월명로 272,세계음식,2,이자까야,215
20210204,6,Seoul,Seoul,840377,탱크조개찜,전라북도 군산시 월명로 255,세계음식,2,씨푸드,217
20210216,6,Seoul,Seoul,929676,황제낚시민박,전라북도 군산시 옥도면 신시도1길 10,세계음식,2,씨푸드,217
20210205,2,Seoul,Seoul,929675,어촌계횟집,전라북도 군산시 옥도면 장자도1길 2-6,세계음식,2,씨푸드,217
20210209,4,Seoul,Seoul,686849,명산동바다장어,전라북도 군산시 거석길 12,세계음식,2,씨푸드,217
20210219,2,Seoul,Seoul,746195,양철지붕,전라북도 군산시 구영5길 133-3,세계음식,2,씨푸드,217
20210227,4,Seoul,Seoul,633472,신선장어,전라북도 군산시 부원로 15-1,세계음식,2,씨푸드,217
20210207,2,Seoul,Seoul,687428,장원꽃게장,전라북도 군산시 신설2길 4-3,세계음식,2,씨푸드,217
20210212,2,Seoul,Seoul,436118,해녀대합실왕조개구이,전라북도 군산시 부곡1길 74,세계음식,2,씨푸드,217
20210226,2,Seoul,Seoul,929675,어촌계횟집,전라북도 군산시 옥도면 장자도1길 2-6,세계음식,2,씨푸드,217
20210204,2,Seoul,Seoul,418862,샤브앤모아,전라북도 군산시 문화로 77,세계음식,2,뷔페,218
20210204,2,Seoul,Seoul,1233805,에그드랍 군산수송점,전라북도 군산시 수송로 200,세계음식,2,브런치,219
20210216,2,Seoul,Seoul,994080,커피콩볶는샌드위치 군산시청점,전라북도 군산시 조촌안1길 19,세계음식,2,브런치,219
20210227,2,Seoul,Seoul,994080,커피콩볶는샌드위치 군산시청점,전라북도 군산시 조촌안1길 19,세계음식,2,브런치,219
20210202,2,Seoul,Seoul,1078027,샌드리아 수송점,전라북도 군산시 수송로 215,세계음식,2,브런치,219
20210213,2,Seoul,Seoul,1235409,돈앤콩,전라북도 군산시 회현면 회현초교1길 47,세계음식,2,유로피언레스토랑,221
20210221,2,Seoul,Seoul,423295,에비뉴,전라북도 군산시 수송북로 7,세계음식,2,유로피언레스토랑,221
20210214,2,Seoul,Seoul,1249694,샤슬릭코프,전라북도 군산시 칠성5길 54,세계음식,2,유로피언레스토랑,221
20210210,2,Seoul,Seoul,1235409,돈앤콩,전라북도 군산시 회현면 회현초교1길 47,세계음식,2,유로피언레스토랑,221
20210218,2,Seoul,Seoul,1166115,럭키마케트,전라북도 군산시 구영6길 101-4,세계음식,2,유로피언레스토랑,221
20210220,2,Seoul,Seoul,1235409,돈앤콩,전라북도 군산시 회현면 회현초교1길 47,세계음식,2,유로피언레스토랑,221
20210220,2,Seoul,Seoul,409348,디어마이,전라북도 군산시 수송안11길 27,세계음식,2,유로피언레스토랑,221
20210214,2,Seoul,Seoul,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210217,2,Seoul,Seoul,1183073,두둠칫,전라북도 군산시 중정2길 16,세계음식,2,이태리레스토랑,223
20210227,2,Seoul,Seoul,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210211,4,Seoul,Seoul,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210205,2,Seoul,Seoul,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210206,4,Seoul,Seoul,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210215,2,Seoul,Seoul,32164,올리베또,전라북도 군산시 개정면 아동리 233-9,세계음식,2,이태리레스토랑,223
20210207,2,Seoul,Seoul,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210213,4,Seoul,Seoul,32164,올리베또,전라북도 군산시 개정면 아동리 233-9,세계음식,2,이태리레스토랑,223
20210211,2,Seoul,Seoul,432307,스위티인디아,전라북도 군산시 거석길 36,세계음식,2,인도음식,229
20210206,2,Seoul,Seoul,432307,스위티인디아,전라북도 군산시 거석길 36,세계음식,2,인도음식,229
20210226,2,Seoul,Seoul,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210220,2,Seoul,Seoul,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210213,2,Seoul,Seoul,1248571,지곡동옛날돈까스,전라북도 군산시 양안로 5,세계음식,2,돈가스,232
20210226,2,Seoul,Seoul,1244153,빠삭돈까스가게,전라북도 군산시 수송안9길 23,세계음식,2,돈가스,232
20210227,2,Seoul,Seoul,874416,돈까스스토리,전라북도 군산시 공단대로 131,세계음식,2,돈가스,232
20210211,2,Ulsan,Ulsan,1246071,4도C냉면&우동,전라북도 군산시 동메2길 32-4,한국음식,1,한정식,101
20210220,2,Ulsan,Ulsan,145301,계곡가든꽃게장군산본부점,전라북도 군산시 개정면 금강로 470,한국음식,1,한정식,101
20210218,2,Ulsan,Ulsan,762993,캠핑홀릭,전라북도 군산시 현충로 91-5,한국음식,1,삼겹살/목살,102
20210228,2,Ulsan,Ulsan,687171,장미통닭,전라북도 군산시 번영로 54,한국음식,1,치킨/훈제,109
20210225,2,Ulsan,Ulsan,687171,장미통닭,전라북도 군산시 번영로 54,한국음식,1,치킨/훈제,109
20210206,2,Ulsan,Ulsan,260030,궁전꽃게장,전라북도 군산시 궁포1로 24-5,한국음식,1,해물탕/해물요리/꽃게,113
20210206,2,Ulsan,Ulsan,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210205,2,Ulsan,Ulsan,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210208,2,Ulsan,Ulsan,950051,만나부대찌개,전라북도 군산시 옥서면 신장원길 28,한국음식,1,찌개/전골/국/탕,116
20210212,6,Ulsan,Ulsan,1110950,회현떡방아간,전라북도 군산시 회현면 회현초교2길 28-9,한국음식,1,떡,130
20210213,2,Ulsan,Ulsan,419515,소문난팥칼국수,전라북도 군산시 하나운1길 25,한국음식,1,떡볶이/순대/튀김/만두,132
20210217,2,Ulsan,Ulsan,687081,매일도시락,전라북도 군산시 조촌4길 95-15,한국음식,1,떡볶이/순대/튀김/만두,132
20210206,2,Ulsan,Ulsan,1150693,칼리도마마(CALIDOMAMA),전라북도 군산시 공단대로 125,한국음식,1,떡볶이/순대/튀김/만두,132
20210214,2,Ulsan,Ulsan,364467,안젤라분식,전라북도 군산시 구영5길 118-14,한국음식,1,떡볶이/순대/튀김/만두,132
20210202,2,Ulsan,Ulsan,399093,탱탱만두,전라북도 군산시 백토로 111 나운2동우체국,한국음식,1,떡볶이/순대/튀김/만두,132
20210204,2,Ulsan,Ulsan,419515,소문난팥칼국수,전라북도 군산시 하나운1길 25,한국음식,1,떡볶이/순대/튀김/만두,132
20210202,2,Ulsan,Ulsan,1123530,장가네 통닭&닭발,전라북도 군산시 칠성6길 179,한국음식,1,그밖에또다른것,199
20210225,2,Ulsan,Ulsan,215766,쌍용반점,전라북도 군산시 내항2길 121,세계음식,2,중국음식,202
20210209,2,Ulsan,Ulsan,415400,홍윤베이커리,전라북도 군산시 축동안길 40,세계음식,2,베이커리/제과점,205
20210201,2,Ulsan,Ulsan,55155,카페산타로사,전라북도 군산시 한밭로 76-12,세계음식,2,카페/커피숍,208
20210206,2,Ulsan,Ulsan,929675,어촌계횟집,전라북도 군산시 옥도면 장자도1길 2-6,세계음식,2,씨푸드,217
20210220,2,Ulsan,Ulsan,953665,커피콩볶는샌드위치(군산시청점),전라북도 군산시 조촌안1길 19,세계음식,2,브런치,219
20210202,2,Ulsan,Ulsan,1249694,샤슬릭코프,전라북도 군산시 칠성5길 54,세계음식,2,유로피언레스토랑,221
20210208,2,Andong,Gyeongsangbuk-do,259697,이성당,전라북도 군산시 중앙로 177,세계음식,2,베이커리/제과점,205
20210228,2,Anyang,Gyeonggi-do,686801,먹거리장터,전라북도 군산시 서흥안1길 3,한국음식,1,한정식,101
20210208,2,Anyang,Gyeonggi-do,925049,화산붕어찜,전라북도 군산시 부곡로 6,한국음식,1,한정식,101
20210204,2,Anyang,Gyeonggi-do,145301,계곡가든꽃게장군산본부점,전라북도 군산시 개정면 금강로 470,한국음식,1,한정식,101
20210206,2,Anyang,Gyeonggi-do,890259,처가집한방옻닭오리,전라북도 군산시 칠성6길 188,한국음식,1,한정식,101
20210214,2,Anyang,Gyeonggi-do,347919,갈비스토리,전라북도 군산시 하나운1길 15,한국음식,1,불고기/갈비살/차돌박이,104
20210218,2,Anyang,Gyeonggi-do,1065556,가장맛있는족발 군산조촌점,전라북도 군산시 궁포1로 24-5,한국음식,1,족발/보쌈,112
20210205,4,Anyang,Gyeonggi-do,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210209,2,Anyang,Gyeonggi-do,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210228,2,Anyang,Gyeonggi-do,785995,어부가 실비 횟집,전라북도 군산시 나운로 97,한국음식,1,회,125
20210204,2,Anyang,Gyeonggi-do,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210215,4,Anyang,Gyeonggi-do,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210228,2,Anyang,Gyeonggi-do,686851,군산실비횟집,전라북도 군산시 거석길 10,한국음식,1,회,125
20210213,2,Anyang,Gyeonggi-do,1110950,회현떡방아간,전라북도 군산시 회현면 회현초교2길 28-9,한국음식,1,떡,130
20210202,2,Anyang,Gyeonggi-do,929080,정담떡방,전라북도 군산시 미제4길 1,한국음식,1,떡,130
20210225,2,Anyang,Gyeonggi-do,1220437,마녀생맥주,전라북도 군산시 구암3.1로 30,나이트라이프,4,맥주/호프,407
20210216,2,Anyang,Gyeonggi-do,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210210,2,Anyang,Gyeonggi-do,259700,복성루,전라북도 군산시 월명로 382,세계음식,2,중국음식,202
20210226,2,Anyang,Gyeonggi-do,686718,신생원,전라북도 군산시 대학로 42-14,세계음식,2,중국음식,202
20210211,2,Anyang,Gyeonggi-do,259700,복성루,전라북도 군산시 월명로 382,세계음식,2,중국음식,202
20210213,2,Anyang,Gyeonggi-do,1237201,동그라미케이크,전라북도 군산시 월명로 333,세계음식,2,베이커리/제과점,205
20210209,2,Anyang,Gyeonggi-do,415400,홍윤베이커리,전라북도 군산시 축동안길 40,세계음식,2,베이커리/제과점,205
20210223,2,Anyang,Gyeonggi-do,1267643,복합공유공간선,전라북도 군산시 옥구읍 할미로 163,세계음식,2,카페/커피숍,208
20210205,2,Anyang,Gyeonggi-do,817387,탁류길서리,전라북도 군산시 오룡재길 44,세계음식,2,카페/커피숍,208
20210205,2,Anyang,Gyeonggi-do,442178,청담이상 군산수송점,전라북도 군산시 동수송안길 25,세계음식,2,이자까야,215
20210201,2,Anyang,Gyeonggi-do,929676,황제낚시민박,전라북도 군산시 옥도면 신시도1길 10,세계음식,2,씨푸드,217
20210210,2,Anyang,Gyeonggi-do,1248571,지곡동옛날돈까스,전라북도 군산시 양안로 5,세계음식,2,돈가스,232
20210208,2,Anseong,Gyeonggi-do,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210205,2,Anseong,Gyeonggi-do,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210201,2,Anseong,Gyeonggi-do,259707,한일옥,전라북도 군산시 구영3길 63,한국음식,1,찌개/전골/국/탕,116
20210224,4,Anseong,Gyeonggi-do,1084900,닭코치비어선수 군산대점,전라북도 군산시 미제길 16,한국음식,1,떡볶이/순대/튀김/만두,132
20210201,2,Anseong,Gyeonggi-do,259726,빈해원,전라북도 군산시 동령길 57,세계음식,2,중국음식,202
20210210,2,Anseong,Gyeonggi-do,259708,지린성,전라북도 군산시 미원로 87,세계음식,2,중국음식,202
20210213,2,Asan-si,Chungcheongnam-do,865853,더본감자탕,전라북도 군산시 공단대로 635,한국음식,1,한정식,101
20210212,2,Asan-si,Chungcheongnam-do,865853,더본감자탕,전라북도 군산시 공단대로 635,한국음식,1,한정식,101
20210219,6,Asan-si,Chungcheongnam-do,410767,신화 불날개,전라북도 군산시 수송안1길 17-7,한국음식,1,닭볶음탕/닭갈비/닭발,107
20210210,2,Asan-si,Chungcheongnam-do,259707,한일옥,전라북도 군산시 구영3길 63,한국음식,1,찌개/전골/국/탕,116
20210228,2,Asan-si,Chungcheongnam-do,154848,중동호떡,전라북도 군산시 서래로 52,한국음식,1,그밖에또다른것,199
20210214,2,Asan-si,Chungcheongnam-do,154848,중동호떡,전라북도 군산시 서래로 52,한국음식,1,그밖에또다른것,199
20210210,2,Asan-si,Chungcheongnam-do,259700,복성루,전라북도 군산시 월명로 382,세계음식,2,중국음식,202
20210217,2,Asan-si,Chungcheongnam-do,1244292,할리스커피 군산새만금산단점,전라북도 군산시 새만금북로 424,세계음식,2,카페/커피숍,208
20210228,2,Asan-si,Chungcheongnam-do,416699,애슐리 군산수송점,전라북도 군산시 수송북로 4,세계음식,2,패밀리레스토랑,213
20210218,2,Daejeon,Daejeon,687347,왕솥뚜껑,전라북도 군산시 남수송6길 3-8,한국음식,1,한정식,101
20210210,2,Daejeon,Daejeon,1166650,한끼밥상,전라북도 군산시 백토로 30-6,한국음식,1,한정식,101
20210212,2,Daejeon,Daejeon,398864,중앙식당,전라북도 군산시 해망로 146-27,한국음식,1,한정식,101
20210212,2,Daejeon,Daejeon,890319,금강가든,전라북도 군산시 요죽5길 31,한국음식,1,한정식,101
20210212,2,Daejeon,Daejeon,268776,한주옥,전라북도 군산시 영화동 15-11,한국음식,1,한정식,101
20210210,2,Daejeon,Daejeon,925049,화산붕어찜,전라북도 군산시 부곡로 6,한국음식,1,한정식,101
20210202,2,Daejeon,Daejeon,399009,오뚜기회관,전라북도 군산시 신평1길 7,한국음식,1,한정식,101
20210208,2,Daejeon,Daejeon,899775,연도식당민박,전라북도 군산시 옥도면 연도1길 28,한국음식,1,한정식,101
20210228,2,Daejeon,Daejeon,145301,계곡가든꽃게장군산본부점,전라북도 군산시 개정면 금강로 470,한국음식,1,한정식,101
20210211,2,Daejeon,Daejeon,260035,완주옥,전라북도 군산시 죽성동 26-2,한국음식,1,한정식,101
20210210,4,Daejeon,Daejeon,145301,계곡가든꽃게장군산본부점,전라북도 군산시 개정면 금강로 470,한국음식,1,한정식,101
20210205,2,Daejeon,Daejeon,1080475,어부네포차,전라북도 군산시 가도로 202,한국음식,1,한정식,101
20210220,2,Daejeon,Daejeon,941853,대장봉식당,전라북도 군산시 옥도면 장자도2길 57,한국음식,1,한정식,101
20210215,2,Daejeon,Daejeon,687919,소문난명태찜,전라북도 군산시 하나운3길 14,한국음식,1,한정식,101
20210211,2,Daejeon,Daejeon,1256885,구구족발,전라북도 군산시 문화로 52,한국음식,1,한정식,101
20210205,2,Daejeon,Daejeon,398864,중앙식당,전라북도 군산시 해망로 146-27,한국음식,1,한정식,101
20210201,2,Daejeon,Daejeon,1249678,군산한우한돈정육식당,전라북도 군산시 칠성로 110,한국음식,1,삼겹살/목살,102
20210216,1,Daejeon,Daejeon,398840,진갈비,전라북도 군산시 구영1길 108-7,한국음식,1,돼지갈비/갈매기살,103
20210224,2,Daejeon,Daejeon,347919,갈비스토리,전라북도 군산시 하나운1길 15,한국음식,1,불고기/갈비살/차돌박이,104
20210211,2,Daejeon,Daejeon,874780,구불길,전라북도 군산시 월명로 452,한국음식,1,꽃등심/등심/육회,105
20210217,2,Daejeon,Daejeon,809130,메가마이티덕,전라북도 군산시 조촌5길 25,한국음식,1,오리 훈제/구이/로스/탕,106
20210224,4,Daejeon,Daejeon,410767,신화 불날개,전라북도 군산시 수송안1길 17-7,한국음식,1,닭볶음탕/닭갈비/닭발,107
20210227,4,Daejeon,Daejeon,879555,페리카나 구암점,전라북도 군산시 서당길 19,한국음식,1,치킨/훈제,109
20210220,2,Daejeon,Daejeon,407395,천하장사,전라북도 군산시 하신1길 14,한국음식,1,곱창/양/대창/막창,111
20210227,2,Daejeon,Daejeon,364327,몽실정,전라북도 군산시 조촌동 900-11,한국음식,1,해물탕/해물요리/꽃게,113
20210227,2,Daejeon,Daejeon,260039,송정식당,전라북도 군산시 대명동 191-2,한국음식,1,해물탕/해물요리/꽃게,113
20210201,2,Daejeon,Daejeon,260019,대전집,전라북도 군산시 거석길 41 에이지플러스,한국음식,1,해물탕/해물요리/꽃게,113
20210227,2,Daejeon,Daejeon,364338,유락식당,전라북도 군산시 해망로 146-25 유락,한국음식,1,해물탕/해물요리/꽃게,113
20210212,4,Daejeon,Daejeon,364338,유락식당,전라북도 군산시 해망로 146-25 유락,한국음식,1,해물탕/해물요리/꽃게,113
20210210,2,Daejeon,Daejeon,260019,대전집,전라북도 군산시 거석길 41 에이지플러스,한국음식,1,해물탕/해물요리/꽃게,113
20210226,2,Daejeon,Daejeon,818579,옥산나주곰탕미장점,전라북도 군산시 공단대로 117,한국음식,1,설렁탕/곰탕/도가니탕,114
20210216,2,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210207,2,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210224,2,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210205,4,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210227,2,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210213,2,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210203,4,Daejeon,Daejeon,704815,류대감생합칼국수,전라북도 군산시 신평안길 46-10,한국음식,1,라면/칼국수/국수/수제비,115
20210223,2,Daejeon,Daejeon,1064815,새우랑소바랑,전라북도 군산시 백릉로 102,한국음식,1,라면/칼국수/국수/수제비,115
20210228,2,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210225,4,Daejeon,Daejeon,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210212,2,Daejeon,Daejeon,259707,한일옥,전라북도 군산시 구영3길 63,한국음식,1,찌개/전골/국/탕,116
20210212,2,Daejeon,Daejeon,452628,밥하지마,전라북도 군산시 구영5길 138,한국음식,1,찌개/전골/국/탕,116
20210223,2,Daejeon,Daejeon,259707,한일옥,전라북도 군산시 구영3길 63,한국음식,1,찌개/전골/국/탕,116
20210223,2,Daejeon,Daejeon,260048,일해옥,전라북도 군산시 구영7길 19,한국음식,1,해장국/국밥,119
20210215,2,Daejeon,Daejeon,260051,일흥옥,전라북도 군산시 월명동 6-10,한국음식,1,해장국/국밥,119
20210223,2,Daejeon,Daejeon,260051,일흥옥,전라북도 군산시 월명동 6-10,한국음식,1,해장국/국밥,119
20210220,2,Daejeon,Daejeon,686929,옥산집,전라북도 군산시 신금길 12,한국음식,1,순대국,120
20210213,2,Daejeon,Daejeon,1124744,금강호숯불민물장어,전라북도 군산시 경암1길 8,한국음식,1,장어구이/꼼장어,123
20210219,2,Daejeon,Daejeon,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210210,2,Daejeon,Daejeon,1055665,군산진,전라북도 군산시 옥도면 선유북길 107,한국음식,1,회,125
20210219,2,Daejeon,Daejeon,1085196,장자도원,전라북도 군산시 옥도면 장자도1길 20-4,한국음식,1,회,125
20210221,2,Daejeon,Daejeon,728124,대전횟집,전라북도 군산시 내항2길 149,한국음식,1,회,125
20210206,4,Daejeon,Daejeon,398825,군산활어회센타,전라북도 군산시 문화로 41,한국음식,1,회,125
20210212,2,Daejeon,Daejeon,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210204,2,Daejeon,Daejeon,1232671,희망수산,전라북도 군산시 내항2길 233,한국음식,1,회,125
20210219,2,Daejeon,Daejeon,1099324,선유도활어회직판장&차림상,전라북도 군산시 옥도면 선유북길 119,한국음식,1,회,125
20210226,2,Daejeon,Daejeon,686851,군산실비횟집,전라북도 군산시 거석길 10,한국음식,1,회,125
20210219,2,Daejeon,Daejeon,364331,청산횟집,전라북도 군산시 남수송5길 8-8,한국음식,1,회,125
20210219,4,Daejeon,Daejeon,1202539,선유횟집,전라북도 군산시 옥도면 선유북길 125-1,한국음식,1,회,125
20210201,2,Daejeon,Daejeon,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210219,2,Daejeon,Daejeon,1259232,승현이네식당,전라북도 군산시 옥도면 선유도3길 53,한국음식,1,회,125
20210214,2,Daejeon,Daejeon,890589,야미도횟집,전라북도 군산시 옥도면 야미도리 108,한국음식,1,회,125
20210202,4,Daejeon,Daejeon,728124,대전횟집,전라북도 군산시 내항2길 149,한국음식,1,회,125
20210228,2,Daejeon,Daejeon,1058999,고래섬식당,전라북도 군산시 옥도면 선유도3길 50,한국음식,1,회,125
20210212,2,Daejeon,Daejeon,1079362,가빈이네횟집,전라북도 군산시 옥도면 선유북길 111,한국음식,1,회,125
20210223,2,Daejeon,Daejeon,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210204,2,Daejeon,Daejeon,385998,바다회집 현대코아점,전라북도 군산시 문화안길 11,한국음식,1,회,125
20210206,4,Daejeon,Daejeon,385998,바다회집 현대코아점,전라북도 군산시 문화안길 11,한국음식,1,회,125
20210228,6,Daejeon,Daejeon,259720,압강옥,전라북도 군산시 삼수길 46,한국음식,1,냉면,128
20210219,2,Daejeon,Daejeon,1110950,회현떡방아간,전라북도 군산시 회현면 회현초교2길 28-9,한국음식,1,떡,130
20210211,2,Daejeon,Daejeon,991802,정가담기정떡,전라북도 군산시 나운안길 27,한국음식,1,떡,130
20210201,2,Daejeon,Daejeon,647955,풍년민속떡집,전라북도 군산시 나운4길 29-4,한국음식,1,떡,130
20210208,2,Daejeon,Daejeon,647955,풍년민속떡집,전라북도 군산시 나운4길 29-4,한국음식,1,떡,130
20210213,2,Daejeon,Daejeon,890448,옥산한과,전라북도 군산시 옥산면 여로2길 27,한국음식,1,떡,130
20210225,2,Daejeon,Daejeon,647944,군산떡집,전라북도 군산시 대명3길 35,한국음식,1,떡,130
20210213,2,Daejeon,Daejeon,1110950,회현떡방아간,전라북도 군산시 회현면 회현초교2길 28-9,한국음식,1,떡,130
20210218,2,Daejeon,Daejeon,647955,풍년민속떡집,전라북도 군산시 나운4길 29-4,한국음식,1,떡,130
20210204,2,Daejeon,Daejeon,387846,본죽 군산중앙점,전라북도 군산시 중앙로 146-1,한국음식,1,죽,131
20210201,2,Daejeon,Daejeon,364467,안젤라분식,전라북도 군산시 구영5길 118-14,한국음식,1,떡볶이/순대/튀김/만두,132
20210212,2,Daejeon,Daejeon,409759,홍가 군산수송점,전라북도 군산시 동수송5길 7,나이트라이프,4,소주,401
20210211,2,Daejeon,Daejeon,948806,여보여보클럽,전라북도 군산시 부곡4길 11-2,나이트라이프,4,소주,401
20210215,2,Daejeon,Daejeon,1067889,처가집포차,전라북도 군산시 신평길 33-2,나이트라이프,4,포장마차,403
20210225,2,Daejeon,Daejeon,1203205,월명초밥,전라북도 군산시 구영5길 25,세계음식,2,일본음식/초밥,201
20210216,2,Daejeon,Daejeon,890136,사쿠라,전라북도 군산시 상지곡3길 3,세계음식,2,일본음식/초밥,201
20210221,2,Daejeon,Daejeon,1166691,월명일식,전라북도 군산시 해망로 10,세계음식,2,일본음식/초밥,201
