LOG_DATE,INQ_CNT,LOG_CITY_NM,LOG_AREA_NM,PLC_ID,PLC_NM,ADDR,SKSN_CGR_LCLS_NM,SKSN_CGR_LCLS_CD,SKSN_CGR_SCLS_NM,SKSN_CGR_SCLS_CD
20210312,2,Gunsan-si,Jeollabuk-do,1261248,더라이크피자,전라북도 군산시 축동안길 37,세계음식,2,피자,207
20210321,2,Gunsan-si,Jeollabuk-do,919062,데니스피자,전라북도 군산시 대야면 대야관통로 74,세계음식,2,피자,207
20210308,2,Gunsan-si,Jeollabuk-do,387439,지정환피자 군산점,전라북도 군산시 나운로 69,세계음식,2,피자,207
20210301,2,Gunsan-si,Jeollabuk-do,634283,임실N치즈피자 군산나운점,전라북도 군산시 나운로 62,세계음식,2,피자,207
20210320,2,Gunsan-si,Jeollabuk-do,921413,못말리는프랜즈,전라북도 군산시 임피면 호원대3길 62,세계음식,2,피자,207
20210316,8,Gunsan-si,Jeollabuk-do,737929,파스쿠찌 군산수송점,전라북도 군산시 축동2길 39-4,세계음식,2,카페/커피숍,208
20210324,2,Gunsan-si,Jeollabuk-do,1179314,커피니 군산대원당점,전라북도 군산시 원당길 73-5,세계음식,2,카페/커피숍,208
20210313,2,Gunsan-si,Jeollabuk-do,260045,다락방,전라북도 군산시 미룡동 872-3,세계음식,2,카페/커피숍,208
20210302,2,Gunsan-si,Jeollabuk-do,769580,스트릿팬케익 군산경장점,전라북도 군산시 번영로 20,세계음식,2,카페/커피숍,208
20210305,2,Gunsan-si,Jeollabuk-do,1244292,할리스커피 군산새만금산단점,전라북도 군산시 새만금북로 424,세계음식,2,카페/커피숍,208
20210327,2,Gunsan-si,Jeollabuk-do,764675,더착한커피 군산점,전라북도 군산시 진포로 212,세계음식,2,카페/커피숍,208
20210328,2,Gunsan-si,Jeollabuk-do,55155,카페산타로사,전라북도 군산시 한밭로 76-12,세계음식,2,카페/커피숍,208
20210317,6,Gunsan-si,Jeollabuk-do,1266124,포겟미낫,전라북도 군산시 대학로 67-2,세계음식,2,카페/커피숍,208
20210322,2,Gunsan-si,Jeollabuk-do,1142643,쉬즈베이글 군산대점,전라북도 군산시 대학로 527,세계음식,2,카페/커피숍,208
20210327,2,Gunsan-si,Jeollabuk-do,1217247,카페인중독 수송점,전라북도 군산시 수송로 199,세계음식,2,카페/커피숍,208
20210322,2,Gunsan-si,Jeollabuk-do,1162924,더리터 군산월명점,전라북도 군산시 구영6길 54,세계음식,2,카페/커피숍,208
20210320,2,Gunsan-si,Jeollabuk-do,1134823,에이비씨커피(미장점),전라북도 군산시 미장안2길 12,세계음식,2,카페/커피숍,208
20210323,2,Gunsan-si,Jeollabuk-do,890597,스타벅스군산에어베이스,전라북도 군산시 옥서면 선연리 산1,세계음식,2,카페/커피숍,208
20210325,2,Gunsan-si,Jeollabuk-do,771180,브라운 카펫,전라북도 군산시 수송안5길 11,세계음식,2,카페/커피숍,208
20210313,4,Gunsan-si,Jeollabuk-do,1011247,리즈리,전라북도 군산시 대야면 서만자2길 6,세계음식,2,카페/커피숍,208
20210328,2,Gunsan-si,Jeollabuk-do,448726,카페이매진,전라북도 군산시 서흥길 83-1,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,943670,그라찌에 군산대점,전라북도 군산시 대학로 558,세계음식,2,카페/커피숍,208
20210318,2,Gunsan-si,Jeollabuk-do,1190063,공감선유,전라북도 군산시 수왕새터길 53,세계음식,2,카페/커피숍,208
20210304,2,Gunsan-si,Jeollabuk-do,925026,만화카페 펀펀,전라북도 군산시 수송안길 3,세계음식,2,카페/커피숍,208
20210308,2,Gunsan-si,Jeollabuk-do,1036462,개정동커피집,전라북도 군산시 번영로 407,세계음식,2,카페/커피숍,208
20210306,2,Gunsan-si,Jeollabuk-do,1244292,할리스커피 군산새만금산단점,전라북도 군산시 새만금북로 424,세계음식,2,카페/커피숍,208
20210314,2,Gunsan-si,Jeollabuk-do,1233654,영화당,전라북도 군산시 중앙로 201,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,1171554,도겸찻집,전라북도 군산시 옥도면 장자도1길 26-1,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,1244292,할리스커피 군산새만금산단점,전라북도 군산시 새만금북로 424,세계음식,2,카페/커피숍,208
20210316,2,Gunsan-si,Jeollabuk-do,1152461,A카페,전라북도 군산시 수송2길 10,세계음식,2,카페/커피숍,208
20210314,2,Gunsan-si,Jeollabuk-do,863210,아프리카커피초콜릿 군산수송점,전라북도 군산시 문화로 53,세계음식,2,카페/커피숍,208
20210323,2,Gunsan-si,Jeollabuk-do,1067446,우주라이크커피 군산수송점,전라북도 군산시 월명로 254,세계음식,2,카페/커피숍,208
20210312,2,Gunsan-si,Jeollabuk-do,1226167,당골 한옥카페,전라북도 군산시 성산면 오성로 134-17,세계음식,2,카페/커피숍,208
20210328,2,Gunsan-si,Jeollabuk-do,1196546,커피면회소 군산대점,전라북도 군산시 대학로 549,세계음식,2,카페/커피숍,208
20210316,2,Gunsan-si,Jeollabuk-do,55155,카페산타로사,전라북도 군산시 한밭로 76-12,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,1142643,쉬즈베이글 군산대점,전라북도 군산시 대학로 527,세계음식,2,카페/커피숍,208
20210327,2,Gunsan-si,Jeollabuk-do,948393,에이비씨커피 군산대점,전라북도 군산시 대학로 553,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,1168515,심도카페,전라북도 군산시 부곡1길 44,세계음식,2,카페/커피숍,208
20210327,2,Gunsan-si,Jeollabuk-do,1266124,포겟미낫,전라북도 군산시 대학로 67-2,세계음식,2,카페/커피숍,208
20210315,2,Gunsan-si,Jeollabuk-do,1196546,커피면회소 군산대점,전라북도 군산시 대학로 549,세계음식,2,카페/커피숍,208
20210315,2,Gunsan-si,Jeollabuk-do,1226167,당골 한옥카페,전라북도 군산시 성산면 오성로 134-17,세계음식,2,카페/커피숍,208
20210325,2,Gunsan-si,Jeollabuk-do,630707,요거츄,전라북도 군산시 미제2길 27 서해빌딩,세계음식,2,카페/커피숍,208
20210330,2,Gunsan-si,Jeollabuk-do,408784,레트로키친,전라북도 군산시 동수송2길 7,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,422129,Vee coffee,전라북도 군산시 축동1길 7,세계음식,2,카페/커피숍,208
20210328,4,Gunsan-si,Jeollabuk-do,948393,에이비씨커피 군산대점,전라북도 군산시 대학로 553,세계음식,2,카페/커피숍,208
20210308,2,Gunsan-si,Jeollabuk-do,804869,이디야 군산나운로데오점,전라북도 군산시 수송로 34,세계음식,2,카페/커피숍,208
20210312,2,Gunsan-si,Jeollabuk-do,1080806,오니라,전라북도 군산시 진포3길 17,세계음식,2,카페/커피숍,208
20210320,2,Gunsan-si,Jeollabuk-do,1036053,크라운커피,전라북도 군산시 미룡로 15,세계음식,2,카페/커피숍,208
20210303,2,Gunsan-si,Jeollabuk-do,1260333,호원대레몬트리,전라북도 군산시 임피면 호원대3길 64,세계음식,2,카페/커피숍,208
20210321,2,Gunsan-si,Jeollabuk-do,442004,기억나눔커피,전라북도 군산시 나운2길 42,세계음식,2,카페/커피숍,208
20210328,2,Gunsan-si,Jeollabuk-do,1033203,투썸플레이스 군산디오션시티점,전라북도 군산시 궁포1로 24-9,세계음식,2,카페/커피숍,208
20210322,2,Gunsan-si,Jeollabuk-do,746592,설빙 군산나운동점,전라북도 군산시 수송로 86,세계음식,2,카페/커피숍,208
20210310,2,Gunsan-si,Jeollabuk-do,55155,카페산타로사,전라북도 군산시 한밭로 76-12,세계음식,2,카페/커피숍,208
20210316,2,Gunsan-si,Jeollabuk-do,448031,틈,전라북도 군산시 구영6길 125-1,세계음식,2,카페/커피숍,208
20210325,2,Gunsan-si,Jeollabuk-do,1267643,복합공유공간선,전라북도 군산시 옥구읍 할미로 163,세계음식,2,카페/커피숍,208
20210310,2,Gunsan-si,Jeollabuk-do,948393,에이비씨커피 군산대점,전라북도 군산시 대학로 553,세계음식,2,카페/커피숍,208
20210318,2,Gunsan-si,Jeollabuk-do,1179334,카페폴폴,전라북도 군산시 옥도면 선유북길 121-1,세계음식,2,카페/커피숍,208
20210302,4,Gunsan-si,Jeollabuk-do,630707,요거츄,전라북도 군산시 미제2길 27 서해빌딩,세계음식,2,카페/커피숍,208
20210324,2,Gunsan-si,Jeollabuk-do,1159119,청을담는동네청담동(SHIRHASHRIM),전라북도 군산시 대야면 번영로 900,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,1030541,NNNC,전라북도 군산시 월명로 491 모투링애,세계음식,2,카페/커피숍,208
20210304,2,Gunsan-si,Jeollabuk-do,995256,아프리카 커피 앤 초콜릿,전라북도 군산시 부원로 123,세계음식,2,카페/커피숍,208
20210321,2,Gunsan-si,Jeollabuk-do,948393,에이비씨커피 군산대점,전라북도 군산시 대학로 553,세계음식,2,카페/커피숍,208
20210301,4,Gunsan-si,Jeollabuk-do,1204446,OFIXX,전라북도 군산시 월명로 409-1,세계음식,2,카페/커피숍,208
20210320,2,Gunsan-si,Jeollabuk-do,1186172,더리터 군산나운점,전라북도 군산시 하나운로 77,세계음식,2,카페/커피숍,208
20210315,2,Gunsan-si,Jeollabuk-do,1035058,꽃순정,전라북도 군산시 수송안10길 11,세계음식,2,카페/커피숍,208
20210304,2,Gunsan-si,Jeollabuk-do,1248839,더벤티 군산수송점,전라북도 군산시 수송로 216,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,1186172,더리터 군산나운점,전라북도 군산시 하나운로 77,세계음식,2,카페/커피숍,208
20210325,2,Gunsan-si,Jeollabuk-do,953792,ABC커피 오식도점,전라북도 군산시 자유로 482,세계음식,2,카페/커피숍,208
20210315,2,Gunsan-si,Jeollabuk-do,948393,에이비씨커피 군산대점,전라북도 군산시 대학로 553,세계음식,2,카페/커피숍,208
20210303,2,Gunsan-si,Jeollabuk-do,791265,이디야커피 군산나운2동점,전라북도 군산시 문화로 37,세계음식,2,카페/커피숍,208
20210327,4,Gunsan-si,Jeollabuk-do,925026,만화카페 펀펀,전라북도 군산시 수송안길 3,세계음식,2,카페/커피숍,208
20210319,2,Gunsan-si,Jeollabuk-do,1179314,커피니 군산대원당점,전라북도 군산시 원당길 73-5,세계음식,2,카페/커피숍,208
20210320,2,Gunsan-si,Jeollabuk-do,444793,커피베이 군산은파유원지점,전라북도 군산시 은파순환길 80,세계음식,2,카페/커피숍,208
20210318,2,Gunsan-si,Jeollabuk-do,1080806,오니라,전라북도 군산시 진포3길 17,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,948393,에이비씨커피 군산대점,전라북도 군산시 대학로 553,세계음식,2,카페/커피숍,208
20210320,2,Gunsan-si,Jeollabuk-do,1235329,이디야커피 군산조촌점,전라북도 군산시 경촌2길 36-2,세계음식,2,카페/커피숍,208
20210323,2,Gunsan-si,Jeollabuk-do,925026,만화카페 펀펀,전라북도 군산시 수송안길 3,세계음식,2,카페/커피숍,208
20210305,2,Gunsan-si,Jeollabuk-do,1216018,플랜비스터디카페 군산대점,전라북도 군산시 대학로 549,세계음식,2,카페/커피숍,208
20210306,2,Gunsan-si,Jeollabuk-do,1266124,포겟미낫,전라북도 군산시 대학로 67-2,세계음식,2,카페/커피숍,208
20210302,2,Gunsan-si,Jeollabuk-do,398836,수목원,전라북도 군산시 구영5길 81,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,1244292,할리스커피 군산새만금산단점,전라북도 군산시 새만금북로 424,세계음식,2,카페/커피숍,208
20210320,2,Gunsan-si,Jeollabuk-do,464480,스테이블,전라북도 군산시 명산길 12,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,466800,카페196,전라북도 군산시 내항1길 23,세계음식,2,카페/커피숍,208
20210312,4,Gunsan-si,Jeollabuk-do,1212003,소풍 힐링카페,전라북도 군산시 중앙로 181,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,420012,미즈커피,전라북도 군산시 해망로 232,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,630707,요거츄,전라북도 군산시 미제2길 27 서해빌딩,세계음식,2,카페/커피숍,208
20210329,2,Gunsan-si,Jeollabuk-do,863162,까페미원동,전라북도 군산시 풍문2길 5-2,세계음식,2,카페/커피숍,208
20210308,3,Gunsan-si,Jeollabuk-do,863210,아프리카커피초콜릿 군산수송점,전라북도 군산시 문화로 53,세계음식,2,카페/커피숍,208
20210318,2,Gunsan-si,Jeollabuk-do,446216,요거프레소 군산나운점,전라북도 군산시 나운2길 34,세계음식,2,카페/커피숍,208
20210302,2,Gunsan-si,Jeollabuk-do,1030997,에이비씨커피(소룡동아점),전라북도 군산시 동아로 147,세계음식,2,카페/커피숍,208
20210308,4,Gunsan-si,Jeollabuk-do,988626,오베리굿 군산미룡점,전라북도 군산시 미룡로 64,세계음식,2,카페/커피숍,208
20210330,2,Gunsan-si,Jeollabuk-do,1033203,투썸플레이스 군산디오션시티점,전라북도 군산시 궁포1로 24-9,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,950864,커피볶는집,전라북도 군산시 청소년회관로 70,세계음식,2,카페/커피숍,208
20210328,2,Gunsan-si,Jeollabuk-do,996808,카페미곡창고 SQUARE3.5,전라북도 군산시 구암3.1로 253,세계음식,2,카페/커피숍,208
20210306,2,Gunsan-si,Jeollabuk-do,943670,그라찌에 군산대점,전라북도 군산시 대학로 558,세계음식,2,카페/커피숍,208
20210305,2,Gunsan-si,Jeollabuk-do,1190063,공감선유,전라북도 군산시 수왕새터길 53,세계음식,2,카페/커피숍,208
20210304,2,Gunsan-si,Jeollabuk-do,1069467,하모니카,전라북도 군산시 송산1길 3-1,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,1190063,공감선유,전라북도 군산시 수왕새터길 53,세계음식,2,카페/커피숍,208
20210331,2,Gunsan-si,Jeollabuk-do,768416,커피를 뽐내다,전라북도 군산시 축동안길 56,세계음식,2,카페/커피숍,208
20210306,2,Gunsan-si,Jeollabuk-do,925026,만화카페 펀펀,전라북도 군산시 수송안길 3,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,1033203,투썸플레이스 군산디오션시티점,전라북도 군산시 궁포1로 24-9,세계음식,2,카페/커피숍,208
20210319,2,Gunsan-si,Jeollabuk-do,1193898,공차 군산조촌점,전라북도 군산시 궁포1로 24-5,세계음식,2,카페/커피숍,208
20210327,2,Gunsan-si,Jeollabuk-do,1167434,투썸플레이스 군산시청점,전라북도 군산시 조촌4길 3,세계음식,2,카페/커피숍,208
20210301,2,Gunsan-si,Jeollabuk-do,925026,만화카페 펀펀,전라북도 군산시 수송안길 3,세계음식,2,카페/커피숍,208
20210319,2,Gunsan-si,Jeollabuk-do,1207180,케익이모,전라북도 군산시 백토로 128,세계음식,2,컵케익,209
20210324,8,Gunsan-si,Jeollabuk-do,1207180,케익이모,전라북도 군산시 백토로 128,세계음식,2,컵케익,209
20210317,2,Gunsan-si,Jeollabuk-do,1207180,케익이모,전라북도 군산시 백토로 128,세계음식,2,컵케익,209
20210312,2,Gunsan-si,Jeollabuk-do,1232468,디저트럽,전라북도 군산시 궁포2로 25,세계음식,2,컵케익,209
20210314,4,Gunsan-si,Jeollabuk-do,1267567,던킨도너츠 군산나운점,전라북도 군산시 수송로 42,세계음식,2,도넛,211
20210319,2,Gunsan-si,Jeollabuk-do,440253,크리스피크림도넛 군산수송점,전라북도 군산시 월명로 216,세계음식,2,도넛,211
20210321,2,Gunsan-si,Jeollabuk-do,649537,링팡도너츠 군산나운점,전라북도 군산시 서수송안1길 12,세계음식,2,도넛,211
20210303,2,Gunsan-si,Jeollabuk-do,1190915,이랜드이츠애슐리W군산수송점,전라북도 군산시 수송북로 4,세계음식,2,패밀리레스토랑,213
20210309,2,Gunsan-si,Jeollabuk-do,457842,99씨엘,전라북도 군산시 서수면 임피중길 8,세계음식,2,스테이크하우스,216
20210304,2,Gunsan-si,Jeollabuk-do,1042996,대한회수산,전라북도 군산시 비응로 36,세계음식,2,씨푸드,217
20210313,2,Gunsan-si,Jeollabuk-do,687428,장원꽃게장,전라북도 군산시 신설2길 4-3,세계음식,2,씨푸드,217
20210313,2,Gunsan-si,Jeollabuk-do,940283,삼형제쭈꾸미 군산점,전라북도 군산시 칠성로 144,세계음식,2,씨푸드,217
20210310,2,Gunsan-si,Jeollabuk-do,940283,삼형제쭈꾸미 군산점,전라북도 군산시 칠성로 144,세계음식,2,씨푸드,217
20210324,6,Gunsan-si,Jeollabuk-do,686797,낙원볼태기집,전라북도 군산시 백토로 349-7,세계음식,2,씨푸드,217
20210331,4,Gunsan-si,Jeollabuk-do,940283,삼형제쭈꾸미 군산점,전라북도 군산시 칠성로 144,세계음식,2,씨푸드,217
20210329,2,Gunsan-si,Jeollabuk-do,929676,황제낚시민박,전라북도 군산시 옥도면 신시도1길 10,세계음식,2,씨푸드,217
20210313,2,Gunsan-si,Jeollabuk-do,1079720,백두게수산,전라북도 군산시 비응로 36,세계음식,2,씨푸드,217
20210321,2,Gunsan-si,Jeollabuk-do,686849,명산동바다장어,전라북도 군산시 거석길 12,세계음식,2,씨푸드,217
20210320,2,Gunsan-si,Jeollabuk-do,940283,삼형제쭈꾸미 군산점,전라북도 군산시 칠성로 144,세계음식,2,씨푸드,217
20210311,2,Gunsan-si,Jeollabuk-do,405652,대한조개공사,전라북도 군산시 동수송9길 19,세계음식,2,씨푸드,217
20210307,2,Gunsan-si,Jeollabuk-do,1116602,대명명태찜,전라북도 군산시 부곡로 124,세계음식,2,씨푸드,217
20210304,2,Gunsan-si,Jeollabuk-do,1163312,김가네한식부페,전라북도 군산시 가도로 17,세계음식,2,뷔페,218
20210307,2,Gunsan-si,Jeollabuk-do,859602,아인방 군산점,전라북도 군산시 동수송안길 45,세계음식,2,뷔페,218
20210318,2,Gunsan-si,Jeollabuk-do,418862,샤브앤모아,전라북도 군산시 문화로 77,세계음식,2,뷔페,218
20210315,2,Gunsan-si,Jeollabuk-do,418862,샤브앤모아,전라북도 군산시 문화로 77,세계음식,2,뷔페,218
20210330,2,Gunsan-si,Jeollabuk-do,418862,샤브앤모아,전라북도 군산시 문화로 77,세계음식,2,뷔페,218
20210323,2,Gunsan-si,Jeollabuk-do,1150912,홍루이젠 군산수송점,전라북도 군산시 월명로 245,세계음식,2,브런치,219
20210325,2,Gunsan-si,Jeollabuk-do,414946,카페띠아모 군산수송점,전라북도 군산시 수송로 204,세계음식,2,아이스크림,220
20210314,2,Gunsan-si,Jeollabuk-do,927981,배스킨라빈스 군산소룡,전라북도 군산시 동아로 163,세계음식,2,아이스크림,220
20210320,2,Gunsan-si,Jeollabuk-do,409348,디어마이,전라북도 군산시 수송안11길 27,세계음식,2,유로피언레스토랑,221
20210311,2,Gunsan-si,Jeollabuk-do,1249694,샤슬릭코프,전라북도 군산시 칠성5길 54,세계음식,2,유로피언레스토랑,221
20210323,2,Gunsan-si,Jeollabuk-do,1166115,럭키마케트,전라북도 군산시 구영6길 101-4,세계음식,2,유로피언레스토랑,221
20210305,2,Gunsan-si,Jeollabuk-do,423295,에비뉴,전라북도 군산시 수송북로 7,세계음식,2,유로피언레스토랑,221
20210309,2,Gunsan-si,Jeollabuk-do,1161779,쌍떼,전라북도 군산시 구영2길 45,세계음식,2,유로피언레스토랑,221
20210318,2,Gunsan-si,Jeollabuk-do,32164,올리베또,전라북도 군산시 개정면 아동리 233-9,세계음식,2,이태리레스토랑,223
20210304,2,Gunsan-si,Jeollabuk-do,259713,파라디소 페르두또,전라북도 군산시 한밭로 76-11,세계음식,2,이태리레스토랑,223
20210325,2,Gunsan-si,Jeollabuk-do,1263736,오스트로한,전라북도 군산시 옥산면 남내안길 14,세계음식,2,이태리레스토랑,223
20210324,2,Gunsan-si,Jeollabuk-do,453442,서가앤쿡 군산수송점,전라북도 군산시 월명로 216,세계음식,2,이태리레스토랑,223
20210320,2,Gunsan-si,Jeollabuk-do,1059653,루엔타이 롯데아울렛군산점,전라북도 군산시 조촌로 130,세계음식,2,태국음식,228
20210317,2,Gunsan-si,Jeollabuk-do,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210325,4,Gunsan-si,Jeollabuk-do,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210328,2,Gunsan-si,Jeollabuk-do,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210327,2,Gunsan-si,Jeollabuk-do,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210316,2,Gunsan-si,Jeollabuk-do,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210322,2,Gunsan-si,Jeollabuk-do,1082730,포아이니 군산미장점,전라북도 군산시 미장안길 11,세계음식,2,동남아음식,230
20210327,2,Gunsan-si,Jeollabuk-do,1234783,리차드돈까스,전라북도 군산시 하나운안1길 27,세계음식,2,돈가스,232
20210305,2,Gunsan-si,Jeollabuk-do,1203261,다온's Bistro,전라북도 군산시 궁포3로 7,세계음식,2,돈가스,232
20210309,2,Gunsan-si,Jeollabuk-do,1234783,리차드돈까스,전라북도 군산시 하나운안1길 27,세계음식,2,돈가스,232
20210306,2,Gunsan-si,Jeollabuk-do,1248571,지곡동옛날돈까스,전라북도 군산시 양안로 5,세계음식,2,돈가스,232
20210320,2,Gunsan-si,Jeollabuk-do,1233809,라온제나,전라북도 군산시 오룡로 23,세계음식,2,돈가스,232
20210314,2,Gunsan-si,Jeollabuk-do,1203261,다온's Bistro,전라북도 군산시 궁포3로 7,세계음식,2,돈가스,232
20210331,2,Gunwi-gun,Gyeongsangbuk-do,145301,계곡가든꽃게장군산본부점,전라북도 군산시 개정면 금강로 470,한국음식,1,한정식,101
20210325,2,Haman-gun,Gyeongsangnam-do,1099389,모두의닭꼬치,전라북도 군산시 나운안길 27,한국음식,1,한정식,101
20210324,2,Haman-gun,Gyeongsangnam-do,398990,싱싱해물탕세꼬시,전라북도 군산시 황룡로 57,한국음식,1,한정식,101
20210305,2,Haman-gun,Gyeongsangnam-do,1266478,뷔페식한식당 대박,전라북도 군산시 동아로 36,한국음식,1,한정식,101
20210325,2,Haman-gun,Gyeongsangnam-do,278603,뽀빠이냉면,전라북도 군산시 장재길 12-4 뽀빠이냉면,한국음식,1,냉면,128
20210310,2,Haman-gun,Gyeongsangnam-do,390445,일송 일식,전라북도 군산시 현충로 93-3,세계음식,2,일본음식/초밥,201
20210308,2,Haman-gun,Gyeongsangnam-do,944492,이창명의자장면시키신분,전라북도 군산시 부골2길 14-12,세계음식,2,중국음식,202
20210324,2,Icheon-si,Gyeonggi-do,899775,연도식당민박,전라북도 군산시 옥도면 연도1길 28,한국음식,1,한정식,101
20210303,2,Icheon-si,Gyeonggi-do,1256885,구구족발,전라북도 군산시 문화로 52,한국음식,1,한정식,101
20210307,2,Icheon-si,Gyeonggi-do,1149333,우진정육상회,전라북도 군산시 조촌2길 27,한국음식,1,한정식,101
20210316,2,Icheon-si,Gyeonggi-do,1221307,대성상회,전라북도 군산시 나운5길 46,한국음식,1,치킨/훈제,109
20210312,2,Icheon-si,Gyeonggi-do,646635,자연도시락,전라북도 군산시 약전안길 5,한국음식,1,떡볶이/순대/튀김/만두,132
20210331,2,Imsil-gun,Jeollabuk-do,418373,다사랑치킨피자 대명점,전라북도 군산시 중앙로 30,한국음식,1,치킨/훈제,109
20210330,2,Imsil-gun,Jeollabuk-do,686868,서진해물곱돌솥밥,전라북도 군산시 구영6길 72,한국음식,1,비빔밥/돌솥밥/쌈밥,118
20210315,2,Jeonju-si,Jeollabuk-do,1162556,동백상사,전라북도 군산시 수송안3길 3-9,한국음식,1,한정식,101
20210318,2,Jeonju-si,Jeollabuk-do,899406,까망도야지,전라북도 군산시 요죽안2길 24,한국음식,1,한정식,101
20210327,6,Jeonju-si,Jeollabuk-do,127393,지미원,전라북도 군산시 부곡1길 6,한국음식,1,한정식,101
20210319,4,Jeonju-si,Jeollabuk-do,970954,명월갈비,전라북도 군산시 칠성로 144,한국음식,1,한정식,101
20210303,2,Jeonju-si,Jeollabuk-do,890469,호원대학교 식당,전라북도 군산시 임피면 호원대3길 64,한국음식,1,한정식,101
20210308,2,Jeonju-si,Jeollabuk-do,400499,등촌샤브칼국수군산점,전라북도 군산시 나운동,한국음식,1,한정식,101
20210312,2,Jeonju-si,Jeollabuk-do,1112774,권씨네밥상,전라북도 군산시 중앙로 18-3,한국음식,1,한정식,101
20210331,6,Jeonju-si,Jeollabuk-do,924011,하얀집,전라북도 군산시 서수면 서수문화길 39,한국음식,1,한정식,101
20210323,2,Jeonju-si,Jeollabuk-do,145301,계곡가든꽃게장군산본부점,전라북도 군산시 개정면 금강로 470,한국음식,1,한정식,101
20210323,2,Jeonju-si,Jeollabuk-do,268776,한주옥,전라북도 군산시 영화동 15-11,한국음식,1,한정식,101
20210302,2,Jeonju-si,Jeollabuk-do,728139,군산산꼼장어,전라북도 군산시 동메1길 9-4,한국음식,1,한정식,101
20210320,2,Jeonju-si,Jeollabuk-do,1059477,운현궁 롯데아울렛군산점,전라북도 군산시 조촌로 130,한국음식,1,한정식,101
20210315,2,Jeonju-si,Jeollabuk-do,899406,까망도야지,전라북도 군산시 요죽안2길 24,한국음식,1,한정식,101
20210316,2,Jeonju-si,Jeollabuk-do,687187,뉴사랑식당,전라북도 군산시 백릉안1길 12,한국음식,1,한정식,101
20210308,2,Jeonju-si,Jeollabuk-do,890486,동군산가든,전라북도 군산시 서수면 서라로 110-29,한국음식,1,한정식,101
20210312,2,Jeonju-si,Jeollabuk-do,1056844,꿀밥,전라북도 군산시 동개정길 20,한국음식,1,한정식,101
20210316,2,Jeonju-si,Jeollabuk-do,890259,처가집한방옻닭오리,전라북도 군산시 칠성6길 188,한국음식,1,한정식,101
20210304,2,Jeonju-si,Jeollabuk-do,890469,호원대학교 식당,전라북도 군산시 임피면 호원대3길 64,한국음식,1,한정식,101
20210303,2,Jeonju-si,Jeollabuk-do,1015036,대야장터국밥,전라북도 군산시 대야면 만경로 1933,한국음식,1,한정식,101
20210319,2,Jeonju-si,Jeollabuk-do,1169224,어은동장어집,전라북도 군산시 옥구읍 남군산로 1539,한국음식,1,한정식,101
20210305,2,Jeonju-si,Jeollabuk-do,1265180,황여사밥상,전라북도 군산시 하신2길 12-3,한국음식,1,한정식,101
20210313,2,Jeonju-si,Jeollabuk-do,1060695,전주백반,전라북도 군산시 부곡4길 28,한국음식,1,한정식,101
20210314,2,Jeonju-si,Jeollabuk-do,687627,신토불이회관,전라북도 군산시 공항로 95,한국음식,1,한정식,101
20210324,2,Jeonju-si,Jeollabuk-do,937850,신시도식당,전라북도 군산시 옥도면 신시도3길 36,한국음식,1,한정식,101
20210322,2,Jeonju-si,Jeollabuk-do,925352,부흥장어,전라북도 군산시 조촌안5길 71,한국음식,1,한정식,101
20210323,2,Jeonju-si,Jeollabuk-do,686933,수연궁,전라북도 군산시 구시장로 74,한국음식,1,한정식,101
20210305,2,Jeonju-si,Jeollabuk-do,912937,청암골,전라북도 군산시 옥산면 산성로 199,한국음식,1,한정식,101
20210314,2,Jeonju-si,Jeollabuk-do,687976,가림뚝배기,전라북도 군산시 나운5길 12,한국음식,1,한정식,101
20210312,2,Jeonju-si,Jeollabuk-do,921696,소머리꾹밥과돈까스,전라북도 군산시 신촌2길 7-7,한국음식,1,한정식,101
